source,target,source_genesymbol,target_genesymbol,is_directed,is_stimulation,is_inhibition,consensus_direction,consensus_stimulation,consensus_inhibition,sources,references,curation_effort,dorothea_level,n_references,n_resources
O00327,O15534,ARNTL,PER1,1,1,0,1,1,0,TFe_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,0
O00327,O15055,ARNTL,PER2,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;TFe_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
O00327,P56645,ARNTL,PER3,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
Q8WYA1,P05121,ARNTL2,SERPINE1,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P50553,P29122,ASCL1,PCSK6,1,0,1,1,0,1,DoRothEA;HTRIdb;HTRIdb_DoRothEA;ReMap_DoRothEA;TRRUST_DoRothEA,DoRothEA:11736660;HTRIdb:11736660,2,A,1,2
P18846,P10415,ATF1,BCL2,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,DoRothEA:10542244;HTRIdb:10542244,2,A,1,2
P18846,P78396,ATF1,CCNA1,1,0,1,1,0,1,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P18846,P13569,ATF1,CFTR,1,1,0,1,1,0,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P18846,P01215,ATF1,CGA,1,0,0,0,0,0,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P18846,P33076,ATF1,CIITA,1,0,0,0,0,0,FANTOM4_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,1,A,0,0
P18846,P15538,ATF1,CYP11B1,1,0,0,0,0,0,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,0
P18846,P19099,ATF1,CYP11B2,1,0,0,0,0,0,JASPAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P18846,P04626,ATF1,ERBB2,1,0,0,0,0,0,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P18846,P17948,ATF1,FLT1,1,0,0,0,0,0,HOCOMOCO_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P18846,P22301,ATF1,IL10,1,1,0,1,1,0,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P18846,P00338,ATF1,LDHA,1,0,0,0,0,0,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P18846,Q9GZQ8,ATF1,MAP1LC3B,1,1,0,1,1,0,ReMap_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P18846,P30990,ATF1,NTS,1,0,0,0,0,0,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P18846,P29120,ATF1,PCSK1,1,1,0,1,1,0,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P18846,Q03405,ATF1,PLAUR,1,0,0,0,0,0,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P18846,Q8WUM9,ATF1,SLC20A1,1,1,0,1,1,0,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P18846,P61812,ATF1,TGFB2,1,1,0,1,1,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,DoRothEA:11776974;HTRIdb:11776974,2,A,1,2
P18846,P07101,ATF1,TH,1,0,0,0,0,0,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P18846,P11388,ATF1,TOP2A,1,0,0,0,0,0,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P18846,Q16880,ATF1,UGT8,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;PAZAR;RegNetwork_DoRothEA;TRED_DoRothEA,DoRothEA:15229398;HTRIdb:15229398;PAZAR:15229398,3,A,1,3
P15336,P02656,ATF2,APOC3,1,1,0,1,1,0,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P15336,P18847,ATF2,ATF3,1,1,0,1,1,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;IntAct_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,HTRIdb:20581861,1,A,1,2
P15336,P24385,ATF2,CCND1,1,1,0,1,1,0,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,0
P15336,P38936,ATF2,CDKN1A,1,0,0,0,0,0,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P15336,P15538,ATF2,CYP11B1,1,0,0,0,0,0,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,0
P15336,P19099,ATF2,CYP11B2,1,1,0,1,1,0,KEGG-MEDICUS;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,1
P15336,P28562,ATF2,DUSP1,1,0,0,0,0,0,HOCOMOCO_DoRothEA;IntAct_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,0
P15336,P02751,ATF2,FN1,1,0,0,0,0,0,HOCOMOCO_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P15336,P01100,ATF2,FOS,1,0,0,0,0,0,IntAct_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
P15336,P01574,ATF2,IFNB1,1,1,0,1,1,0,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P15336,P01579,ATF2,IFNG,1,1,0,1,1,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,HTRIdb:18641343,1,A,1,2
P15336,P12268,ATF2,IMPDH2,1,0,0,0,0,0,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P15336,P01308,ATF2,INS,1,1,0,1,1,0,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P15336,P05412,ATF2,JUN,1,1,0,1,1,0,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P15336,P08253,ATF2,MMP2,1,1,0,1,1,0,TFe_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,0
P15336,P29474,ATF2,NOS3,1,0,1,1,0,1,DoRothEA;HTRIdb;HTRIdb_DoRothEA;TRRUST_DoRothEA,DoRothEA:16497991;HTRIdb:16497991,2,A,1,2
P15336,P43354,ATF2,NR4A2,1,0,0,0,0,0,FANTOM4_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,1,A,0,0
P15336,P35558,ATF2,PCK1,1,1,0,1,1,0,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P15336,Q16822,ATF2,PCK2,1,0,0,0,0,0,TRRUST_DoRothEA,NA,1,A,0,0
P15336,P00750,ATF2,PLAT,1,1,0,1,1,0,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P15336,P35354,ATF2,PTGS2,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,HTRIdb:12057991,1,A,1,2
P15336,P06400,ATF2,RB1,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;DoRothEA;FANTOM4_DoRothEA;ORegAnno;ORegAnno_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,ORegAnno:15618023,1,A,1,2
P15336,P61812,ATF2,TGFB2,1,0,1,1,0,1,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P15336,P01375,ATF2,TNF,1,1,0,1,1,0,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,0
P18847,P08243,ATF3,ASNS,1,1,0,1,1,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,HTRIdb:18840095,1,A,1,2
P18847,P13501,ATF3,CCL5,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;TRRUST_DoRothEA,DoRothEA:10760799;HTRIdb:10760799,2,A,1,2
P18847,P0DPQ6,ATF3,DDIT3,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P18847,P35638,ATF3,DDIT3,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P18847,P48506,ATF3,GCLC,1,0,1,1,0,1,ReMap_DoRothEA;TFactS_DoRothEA,NA,1,A,0,0
P18847,Q99988,ATF3,GDF15,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;ReMap_DoRothEA;SIGNOR;TRRUST_DoRothEA,SIGNOR:15670751,2,A,1,1
P18847,P41134,ATF3,ID1,1,0,1,1,0,1,FANTOM4_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,0
Q99612,P18847,KLF6,ATF3,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;SIGNOR;TRRUST_DoRothEA,SIGNOR:18755691,2,A,1,1
P18847,P01130,ATF3,LDLR,1,0,1,1,0,1,DoRothEA;HTRIdb;HTRIdb_DoRothEA;ReMap_DoRothEA;TRRUST_DoRothEA,DoRothEA:21294679;HTRIdb:21294679,2,A,1,2
P18847,P16581,ATF3,SELE,1,0,1,1,0,1,ARACNe-GTEx_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P04637,P18847,TP53,ATF3,1,1,0,1,1,0,DoRothEA;DoRothEA-reviews_DoRothEA;FANTOM4_DoRothEA;HTRIdb;HTRIdb_DoRothEA;PAZAR;PAZAR_DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,HTRIdb:12372430;PAZAR:21394211,2,A,2,3
P18848,P08243,ATF4,ASNS,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;DoRothEA;HTRIdb;HTRIdb_DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,HTRIdb:11960987;HTRIdb:18840095,2,A,2,2
P18848,P18847,ATF4,ATF3,1,1,0,1,1,0,FANTOM4_DoRothEA;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;ReMap_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,0
P18848,P17676,ATF4,CEBPB,1,1,0,1,1,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;ReMap_DoRothEA;TRRUST_DoRothEA,DoRothEA:16026328;HTRIdb:16026328,2,A,1,2
P18848,Q9BUX1,ATF4,CHAC1,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;ReMap_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P18848,P10145,ATF4,CXCL8,1,0,0,0,0,0,TRRUST_DoRothEA,NA,1,A,0,0
P18848,P0DPQ6,ATF4,DDIT3,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,0
P18848,P35638,ATF4,DDIT3,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;KEGG-MEDICUS;SIGNOR;TRRUST_DoRothEA,SIGNOR:31226023,1,A,1,2
P18848,Q9NX09,ATF4,DDIT4,1,1,0,1,1,0,HOCOMOCO_DoRothEA;ReMap_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,0
P18848,Q16832,ATF4,DDR2,1,1,0,1,1,0,HOCOMOCO_DoRothEA;JASPAR_DoRothEA;ReMap_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P18848,Q9NRI5,ATF4,DISC1,1,0,0,0,0,0,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P18848,Q9NSA1,ATF4,FGF21,1,1,0,1,1,0,HOCOMOCO_DoRothEA;JASPAR_DoRothEA;ReMap_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P18848,O00198,ATF4,HRK,1,1,0,1,1,0,HOCOMOCO_DoRothEA;JASPAR_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P18848,Q07820,ATF4,MCL1,1,0,0,0,0,0,TRRUST_DoRothEA,NA,1,A,0,0
P18848,O60356,ATF4,NUPR1,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;ReMap_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P18848,P35354,ATF4,PTGS2,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,HTRIdb:12057991,1,A,1,2
P18848,Q96RU7,ATF4,TRIB3,1,1,0,1,1,0,ReMap_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P18848,P15692,ATF4,VEGFA,1,1,0,1,1,0,HOCOMOCO_DoRothEA;JASPAR_DoRothEA;ReMap_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,0
Q9Y2D1,Q9NRI5,ATF5,DISC1,1,0,0,0,0,0,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P18850,P16615,ATF6,ATP2A2,1,0,0,0,0,0,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P18850,P27797,ATF6,CALR,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;TFactS_DoRothEA,NA,1,A,0,0
P18850,P0DPQ6,ATF6,DDIT3,1,0,0,0,0,0,TRRUST_DoRothEA,NA,1,A,0,0
P18850,P35638,ATF6,DDIT3,1,1,0,1,1,0,KEGG-MEDICUS;SIGNOR;TRRUST_DoRothEA,SIGNOR:31226023,2,A,1,2
P18850,Q13217,ATF6,DNAJC3,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P18850,P14625,ATF6,HSP90B1,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;TFactS_DoRothEA,NA,1,A,0,0
P18850,P11021,ATF6,HSPA5,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;KEGG-MEDICUS;RegNetwork_DoRothEA;SIGNOR;TRED_DoRothEA;TRRUST_DoRothEA,SIGNOR:14973138,2,A,1,2
P18850,O95197,ATF6,RTN3,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P18850,Q9UBV2,ATF6,SEL1L,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;TFactS_DoRothEA,NA,1,A,0,0
P18850,P11831,ATF6,SRF,1,0,0,0,0,0,RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P18850,P17861,ATF6,XBP1,1,1,0,1,1,0,KEGG-MEDICUS;RegNetwork_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,1
Q92858,Q96HZ4,ATOH1,HES6,1,1,0,1,1,0,HOCOMOCO_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
O14867,P09601,BACH1,HMOX1,1,0,1,1,0,1,DoRothEA;PAZAR;PAZAR_DoRothEA;SIGNOR;TRRUST_DoRothEA,PAZAR:21555518;SIGNOR:14747657,2,A,2,3
Q9BYV9,P60568,BACH2,IL2,1,0,0,0,0,0,IntAct_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,0
P41182,P30279,BCL6,CCND2,1,0,1,1,0,1,HOCOMOCO_DoRothEA;JASPAR_DoRothEA;ReMap_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,0
O43524,P41182,FOXO3,BCL6,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;DoRothEA;HTRIdb;HTRIdb_DoRothEA;TFe_DoRothEA;TRRUST_DoRothEA,HTRIdb:18226221,1,A,1,2
P41182,Q8WUI4,BCL6,HDAC7,1,0,1,1,0,1,ARACNe-GTEx_DoRothEA;JASPAR_DoRothEA;ReMap_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P41182,Q15306,BCL6,IRF4,1,0,1,1,0,1,HOCOMOCO_DoRothEA;ReMap_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P41182,Q99732,BCL6,LITAF,1,0,1,1,0,1,ReMap_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
P41182,O75626,BCL6,PRDM1,1,0,0,0,0,0,IntAct_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
P40763,P41182,STAT3,BCL6,1,1,0,0,0,0,ARACNe-GTEx_DoRothEA;ENCODE-proximal;ReMap_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,1
P04637,P41182,TP53,BCL6,1,0,0,0,0,0,DoRothEA-reviews_DoRothEA,NA,1,A,0,0
Q99814,O14503,EPAS1,BHLHE40,1,0,0,0,0,0,DoRothEA;PAZAR;PAZAR_DoRothEA;ReMap_DoRothEA;TFe_DoRothEA,PAZAR:17097563,1,A,1,2
P47902,P00813,CDX1,ADA,1,1,0,1,1,0,DoRothEA;NFIRegulomeDB_DoRothEA;PAZAR;PAZAR_DoRothEA,PAZAR:15677472,1,A,1,2
P47902,Q02487,CDX1,DSC2,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;TRRUST_DoRothEA,DoRothEA:18819935;HTRIdb:18819935,2,A,1,2
P47902,P37231,CDX1,PPARG,1,1,0,1,1,0,TFactS_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
Q99626,P08183,CDX2,ABCB1,1,0,0,0,0,0,TRRUST_DoRothEA,NA,1,A,0,0
Q99626,Q9Y2T1,CDX2,AXIN2,1,1,0,1,1,0,ReMap_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
Q99626,Q12864,CDX2,CDH17,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;SIGNOR;TFe_DoRothEA;TRRUST_DoRothEA,SIGNOR:20568120,2,A,1,1
Q99626,P13569,CDX2,CFTR,1,1,0,1,1,0,ReMap_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
Q99626,Q02487,CDX2,DSC2,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;TRRUST_DoRothEA,DoRothEA:18819935;HTRIdb:18819935,2,A,1,2
Q99626,P25092,CDX2,GUCY2C,1,0,0,0,0,0,DoRothEA;HOCOMOCO_DoRothEA;JASPAR_DoRothEA;PAZAR;TFe_DoRothEA;TRRUST_DoRothEA,DoRothEA:11684084;PAZAR:10889158;PAZAR:11684084,3,A,2,2
Q99626,O43474,CDX2,KLF4,1,1,0,1,1,0,TFe_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
Q99626,P09848,CDX2,LCT,1,1,0,1,1,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;PAZAR;SIGNOR;TFactS_DoRothEA;TFe_DoRothEA;TRRD_DoRothEA;TRRUST_DoRothEA,DoRothEA:9148757;HTRIdb:9148757;PAZAR:12459179;PAZAR:16301215;SIGNOR:9148757,5,A,3,4
Q99626,Q16819,CDX2,MEP1A,1,1,0,1,1,0,ARACNe-GTEx_DoRothEA;IntAct_DoRothEA;SIGNOR;TRRUST_DoRothEA,SIGNOR:22326557,1,A,1,1
Q99626,Q02817,CDX2,MUC2,1,1,0,1,1,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;SIGNOR;TFe_DoRothEA;TRRUST_DoRothEA,DoRothEA:12559945;HTRIdb:12559945;SIGNOR:12559945,3,A,1,3
Q99626,Q9BYZ8,CDX2,REG4,1,0,0,0,0,0,ARACNe-GTEx_DoRothEA;HOCOMOCO_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
Q99626,P14410,CDX2,SI,1,0,0,0,0,0,ARACNe-GTEx_DoRothEA;DoRothEA;PAZAR;TFe_DoRothEA,PAZAR:10889158;PAZAR:18005670,2,A,2,2
Q99626,P46059,CDX2,SLC15A1,1,1,0,1,1,0,HOCOMOCO_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
Q99626,Q9UBY0,CDX2,SLC9A2,1,0,0,0,0,0,ReMap_DoRothEA;TFe_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
Q99626,P48764,CDX2,SLC9A3,1,0,0,0,0,0,TFe_DoRothEA,NA,0,A,0,0
Q99626,Q9HAW8,CDX2,UGT1A10,1,1,0,1,1,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;SIGNOR;TRRUST_DoRothEA,DoRothEA:15044625;HTRIdb:15044625;SIGNOR:15044625,3,A,1,3
Q99626,Q9HAW9,CDX2,UGT1A8,1,1,0,1,1,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;SIGNOR;TRRUST_DoRothEA,DoRothEA:15044625;HTRIdb:15044625;SIGNOR:15044625,3,A,1,3
P49715,P08183,CEBPA,ABCB1,1,0,0,0,0,0,ABS;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,1
P49715,P33527,CEBPA,ABCC1,1,0,0,0,0,0,HOCOMOCO_DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
P49715,Q13085,CEBPA,ACACA,1,0,0,0,0,0,HOCOMOCO_DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
P49715,O00763,CEBPA,ACACB,1,0,0,0,0,0,ARACNe-GTEx_DoRothEA;JASPAR_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA,NA,0,A,0,0
P49715,P12821,CEBPA,ACE,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
P49715,P00325,CEBPA,ADH1B,1,1,0,1,1,0,ABS;PAZAR_DoRothEA;TFactS_DoRothEA,NA,1,A,0,1
P49715,Q8IUX7,CEBPA,AEBP1,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
P49715,P02771,CEBPA,AFP,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;PAZAR_DoRothEA;TRRUST_DoRothEA,HTRIdb:17188819,1,A,1,2
P49715,P01019,CEBPA,AGT,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
P49715,P21549,CEBPA,AGXT,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
P49715,P02768,CEBPA,ALB,1,1,0,1,1,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TFactS_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,0
P49715,P20292,CEBPA,ALOX5AP,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,DoRothEA:12571239;HTRIdb:12571239,2,A,1,2
P49715,Q7Z5R6,CEBPA,APBB1IP,1,0,0,0,0,0,ARACNe-GTEx_DoRothEA;HOCOMOCO_DoRothEA;PAZAR_DoRothEA;ReMap_DoRothEA,NA,0,A,0,0
P49715,P02647,CEBPA,APOA1,1,1,0,1,1,0,DoRothEA;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,DoRothEA:1900840;ORegAnno:1900840,2,A,1,2
P49715,P04114,CEBPA,APOB,1,1,0,1,1,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TFactS_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
P49715,P02656,CEBPA,APOC3,1,1,0,1,1,0,DoRothEA;ORegAnno;ORegAnno_DoRothEA;PAZAR_DoRothEA,DoRothEA:2161843;ORegAnno:2161843,2,A,1,2
P49715,P10415,CEBPA,BCL2,1,1,0,1,1,0,IntAct_DoRothEA;PAZAR_DoRothEA;RegNetwork_DoRothEA;TFactS_DoRothEA;TRED_DoRothEA;TRRUST_DoRothEA,NA,0,A,0,0
P49715,Q96K31,CEBPA,C8orf76,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
P49715,P14635,CEBPA,CCNB1,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
P49715,P24385,CEBPA,CCND1,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
P49715,P24864,CEBPA,CCNE1,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
P49715,P55290,CEBPA,CDH13,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
P49715,P24941,CEBPA,CDK2,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
P49715,P38936,CEBPA,CDKN1A,1,1,0,1,1,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TFactS_DoRothEA;TRED_DoRothEA,NA,1,A,0,0
P49715,P23141,CEBPA,CES1,1,0,0,0,0,0,DoRothEA;HTRIdb;HTRIdb_DoRothEA;PAZAR_DoRothEA,DoRothEA:18305377;HTRIdb:18305377,2,A,1,2
P49715,P11597,CEBPA,CETP,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
P49715,P13569,CEBPA,CFTR,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
P49715,P21964,CEBPA,COMT,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
P49715,P31327,CEBPA,CPS1,1,0,0,0,0,0,PAZAR_DoRothEA;ReMap_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
P49715,P16220,CEBPA,CREB1,1,0,0,0,0,0,PAZAR_DoRothEA;RegNetwork_DoRothEA;TRED_DoRothEA,NA,0,A,0,0
P49715,Q14194,CEBPA,CRMP1,1,1,0,1,1,0,JASPAR_DoRothEA;PAZAR_DoRothEA;TFactS_DoRothEA;TRRUST_DoRothEA,NA,1,A,0,0
